time,iteration,gpu_name,label,mclk,gpcclk,power,unit(V),unit(I),perf,total_fb_power
13:10:21,0,GA104,FBVDD_GPU_V_GA104_Samsung ,7000,1200,12369.162789,Voltages(V),Current(mA),55.18,27328.179109999997
13:10:21,0,GA104,FBVDD_MEM_V_GA104_Samsung ,7000,1200,14959.016321,Voltages(V),Current(mA),55.18,27328.179109999997
13:10:21,0,GA104,FBVDD_GPU_V_GA102 ,7000,1200,3022.7704099999996,Voltages(V),Current(mA),55.18,6266.145489999999
13:10:21,0,GA104,FBVDD_MEM_V_GA102 ,7000,1200,3243.37508,Voltages(V),Current(mA),55.18,6266.145489999999
